name,latitude,longitude
VZGEVnXHWxFyvNF,12.96606167,77.5496742
NbLRLaMZeWKpvpm,12.97097488,77.44983593
BPRmOjhYDsaQrVV,12.97064111,77.6917825
mDLNrrhYNkrBkVb,13.02030786,77.48933235
uMXTMKgCKAGzAo,12.93222482,77.68792414
uMXTMKgCKAGzwAo,12.9327304,77.68695216
KNvRCdOeWjIHrYu,12.92339822,77.69136667
FwItzhQnBatRGFO,13.07856119,77.5082413
RyuoYrLbdXCnnKXl,12.93386857,77.58169025
RyuoYrLbdXCnnKX,12.93448657,77.58256404
PYVftAEymeiwqUE,12.97563817,77.68476774
zhePgiNmiHoHYQ,12.93000126,77.49238942
zhePgiNVmiHoHYQ,12.93033944,77.49338719
djsDYaOghYsXcUu,12.89546962,77.51538949
zbxoxZnHvpKNCHH,13.02386143,77.60888244
JzIqAQKJfpeoDmfT,12.96046967,77.5652909
JzIqAQKJfpeoDmf,12.96051297,77.56452284
zQqFVILLlYACpKy,13.03828681,77.52284241
yoTnRfYevhoTAKa,13.0363381,77.6597102
mwsvActWvYkMSwX,13.02885446,77.56633839
ScUGkxZliMNHayh,12.87579816,77.67515722
mqOhlXXkbVkWwLH,12.90974568,77.67659868
PccAkEBKWWHkdhm,12.89181988,77.6529434
EXCPcptWVjQDHDvL,13.00688557,77.51718984
EXCPcptWVjQDHDv,13.00764857,77.51736854
SORAKXFwsmJYLNR,12.95661107,77.70241177
pdxEpcBPbNMMJzK,12.91510071,77.66882873
wevjuaOBJKHsdyp,13.02258042,77.53549344
yzkDhRtIxnwzfkJ,12.85434546,77.50340975
AcXZQdYMIluFDXX,12.94942738,77.55284313
bHyBHrVfbFQxlSi,13.02068056,77.70217113
ADQmmRLOfeMgzlV,12.99525258,77.6861438
hYsPwzsWDbYgAAnd,13.049049,77.45771223
hYsPwzsWDbYgAAn,13.04886879,77.45725919
aybjqCNLZbgrUfH,13.03104455,77.66156121
RJJTwBGiGfvZCtN,12.98380425,77.54985247
rSOgpfYnqZLQBPs,13.04315419,77.66316387
qfLedzHxgHYWsvq,13.02329269,77.6178764
RwJKzpaxklhjesi,13.05537068,77.57116318
wsfgWzAWOsnNIhh,13.02900927,77.47728534
FnGAoLbiMJMdKtY,12.90177978,77.66810575
NCpYrtmwyypFKjH,12.97829814,77.52987753
BhCCfFMNtHCFxsl,12.87495263,77.5961781
iBirySoxFodbfspi,12.90364987,77.52563437
iBirySoxFodbfsp,12.90283271,77.52655161
foBQznTbOvZwGG,12.91685934,77.65687615
foBQznTbOvZwGGB,12.91601352,77.6570771
GiHbrEOEfxfvseV,13.02481802,77.54999333
BzVaRJfRPKuhpCl,12.9554251,77.55852458
XSqodiQhgrHXiSd,12.88836859,77.56171306
BoWRiJHMgVOZyn,12.93553282,77.70905832
BoWRiJHMgVOZynC,12.93480984,77.70823792
VvGLNoGKXNVyoxE,12.94521981,77.59093444
VvcOsMIhONedxaF,12.85934411,77.60146766
pVomjCFCJrrbygn,13.06476168,77.68927759
KtEnHQdOZUmVQaY,12.86205472,77.71751387
drPaLePSxVEiWOV,13.04145236,77.45549194
wvZOXJhDTDlmZhg,13.090759,77.60381873
IbIdTCcpuVagZfu,12.93733952,77.44596792
acxmwITjTdMqWEF,13.08923229,77.61368825
JWNIUUseMnaVWvPJ,13.03409998,77.54836973
JWNIUUseMnaVWvP,13.03331377,77.54835317
vmYKIgypQphLue,12.905965,77.70177179
vmYRKIgypQphLue,12.9061545,77.70208383
kDCdycuIJCkWSCC,12.90940015,77.50590825
lqknFPakAOuhQCb,12.97610631,77.48960526
TeKHvbebDfyLIxu,13.05704688,77.64784391
FKRKVcjuHGMIMFw,12.89855052,77.48462855
JJUuUXPdHyTbpWT,13.03614875,77.6994862
bmmsuKeQPkivVGU,13.06049985,77.72834135
iozNiQtsHZFdfDb,12.92434158,77.52994542
ksFfSXQGTeLcMXu,12.99080923,77.48966222
dQPIIEMGZTUBokX,13.03985282,77.53818608
DcmvTQYnpMuEYVT,12.92406013,77.61851306
TiSTNWrVPXfqceM,13.04712494,77.58910573
hppPdpLwIrORjVu,13.0376953,77.53815457
FGBunUolhnkXbqn,13.09347318,77.69206594
JspFpKZBgApRRQO,12.96411661,77.67489491
LlmLPGYCLgKwgsm,13.03966099,77.50393718
tlsRDyenYjfiYbUK,13.0632845,77.61589982
tlsRDyenYjfiYbU,13.06380147,77.61535911
aohCRUmtFMCcwwl,12.98923743,77.69212911
ZjzsjdpvzAoWHzT,13.01837529,77.49883342
rqZeHwWrZFNeIxZ,12.92615263,77.49275367
gEQBUndMbtEObwJ,13.01245424,77.73358963
LrEaXBaBUHuFKF,13.09019662,77.70630753
LrEaXBaBUHuFDKF,13.09057373,77.7067893
ZoEkMkdmnSADJQm,13.09656454,77.51369709
jqmaArBwDxSAhGS,12.91059107,77.71836704
MOESsfQWFxELZCE,12.92150934,77.4558574
YQzsmFdVkFjZbU,12.92482327,77.61713622
YQzsmFdVkkFjZbU,12.92461256,77.61694441
UbgDvKUHzRxiyTq,13.09270604,77.62910887
TCXjnNpgoqlowkP,12.97942119,77.70769519
IQVseKMSAjddGhO,12.90465379,77.48833321
inCrzStkJhIHruZW,12.89127621,77.52945917
inCrzStkJhIHruZ,12.8912833,77.52901057
bYMFRKTOMazfyk,13.07225632,77.6610249
bYgMFRKTOMazfyk,13.07224011,77.66170722
yFtzJtTqErkjHmY,12.86459938,77.72133861
vDiOfcgKDYtdmZt,13.08916348,77.53441522
LVhpKYAnGTgckEA,13.0213614,77.50920475
FhjIijjHepfralL,12.98559773,77.60037391
gaBwUDjefoAIhZk,13.02081783,77.47204045
IOkVCJeKWkuYZDw,13.07689618,77.74275804
FZUkqAuiDMUieX,13.0862373,77.50312466
FZUkqAuiDMUiIeX,13.08566519,77.5031999
EqQqAVnPPgfKUnL,12.98960084,77.55716696
YyDnmnQNgNLHbk,13.0771147,77.55392083
YyDnmnQNgNNLHbk,13.07635591,77.55329507
kOxEJAonBXBSqpe,12.89849493,77.73615788
MPkAbjnOmaLVtSAs,12.91570876,77.69602334
MPkAbjnOmaLVtSA,12.91553898,77.69536774
GuEtbKLpZbILYJh,13.0062408,77.45555873
UeWCxnGiQPTgtp,12.91277866,77.72677002
gUeWCxnGiQPTgtp,12.91184645,77.72631327
iToPPNBfTeqcHW,13.02153875,77.53953788
izToPPNBfTeqcHW,13.02111949,77.53864401
YeFzfIhiXuUFhk,13.01753333,77.65319779
YeFzfIhiXAuUFhk,13.01791814,77.65418008
EpEIpoAGWbmUQKT,12.91176972,77.52921861
bobAlHgiBzdHqpLi,13.08074632,77.61170651
bobAlHgiBzdHqpL,13.08098942,77.61090852
SFuHyAkxZIARBKd,12.92130289,77.65770835
puskAoncoYEpcQl,12.91859301,77.53852115
jFQyLSNyfUKfGL,12.93475027,77.57220591
jFQyLSNyfUKfaGL,12.93548868,77.57286926
PnDwuQhlFHyPjrQ,12.86082967,77.63135856
tddCxefHKvQiObq,13.08845961,77.66535493
eyhOnNyDqTGichH,12.86833849,77.61052236
HiGoGvomqAAxJi,13.07478085,77.59240636
HiGoGovomqAAxJi,13.07419337,77.59234102
qcJdJrIMDjIWdrl,13.06803772,77.53731285
ZYVBgessPydqwf,13.00853376,77.66361902
YZYVBgessPydqwf,13.00846013,77.66413823
zPxfQIfkdcnBbos,12.90509538,77.50344503
tgVydlPSQLtbGyn,13.09618616,77.69617859
wjRTsidHgNntNDP,13.03155757,77.45131143
CRsYrPVltoTQPjz,13.09146529,77.56156161
aFaLAECCOMEuLFE,13.0928363,77.50275778
lOwisEajYwUYzLk,12.94594535,77.63034906
RkqnqYVIjCeLzGG,12.86380359,77.46912551
nXuNerkaFVsUXeC,13.09026808,77.59010985
UCJxlviWMpSixwU,12.98114037,77.45793498
OkVfIncLSLDbbKs,12.91011092,77.72526408
jnebQffRVzSxSCm,12.90140135,77.72905877
uKKGdMpjgQUitw,12.94188484,77.71969678
uKKGdDMpjgQUitw,12.94179518,77.71978734
KLdRHJbVmkUzCy,13.07243699,77.48884706
KLdRHJbBVmkUzCy,13.07239399,77.48853988
kRchTuhYICvqzTc,13.08001255,77.54215811
HEUYZNhvgbdSvbSM,12.87237239,77.54432337
HEUYZNhvgbdSvbS,12.87232042,77.54445018
ujvuwIqLOTWpybS,12.95937649,77.57319558
plSViyKUdJXpuMT,12.91773468,77.66698095
phrVvUzQbBpsZrWm,12.99351196,77.50033363
phrVvUzQbBpsZrW,12.99252484,77.50104984
RGXTBEBpdztkwwl,13.07097724,77.54727533
GrSrWWUAFOFUrhO,12.88598759,77.59143186
uTZUxDjCemcHaEI,12.87444037,77.53313297
oiWstFxbmBVpQcmN,13.02830805,77.54252608
oiWstFxbmBVpQcm,13.02815139,77.54216166
wBZGMBlnbGIExvW,12.98384012,77.66102625
EZVfoaSfPpOWXJw,12.88623708,77.59241136
OJRXKAMNLpjIVSw,13.08872569,77.48497143
vQOoYBDedVUGKqN,13.08611967,77.65609356
JFFTvAMdtvmfosJ,12.91257435,77.53621887
KjbBIKwAEBwxSrm,13.02398425,77.68780851
lwjzUNAOnfmwTqC,12.90014498,77.46804682
PTFNqujYyLQvYvR,13.04821914,77.69297059
gXzVkoqhkpuiDN,12.95441145,77.64633925
FgXzVkoqhkpuiDN,12.95517773,77.64645652
aEbDtqzRJhUBuLQ,13.04513123,77.63527604
dlGYsCncTOIbUCWf,12.96277245,77.73568404
dlGYsCncTOIbUCW,12.96340649,77.73601477
vGhVLhFURUOJQAx,13.06442563,77.71617091
FXCiHOddxYJMcIS,13.05405756,77.70366217
RTmvDlvrxCMlqAO,12.9742011,77.58660602
UfMSLoJylZlAmiq,13.00237399,77.48853291
uHzrwGqQqYCBcZT,12.92597959,77.56832368
mELnBthNCaLGUe,12.97265075,77.5325198
mELynBthNCaLGUe,12.97267582,77.53155635
DDakknsDFgVcLrj,12.88675329,77.64313217
pwffBtDWJELaABj,12.95009127,77.66792315
xqQEEMDJbRDJOZX,13.0360737,77.51183362
oxBbryQhnsCpCwa,13.01088811,77.70804816
gKLYjtAegzHapmG,12.90060278,77.68939369
qsqWuFUAZvPfyrd,12.99629131,77.48187173
xjPawNtrFErNkqp,13.01470342,77.59817886
dZqaaNlIZHViPYx,12.97857986,77.73806573
FXdpAwsykdDWQwK,12.90205885,77.57777711
CzuYIOOmTVWRulX,12.883901,77.56378184
OcKtYUIhEZfdJIuL,13.09152609,77.53338774
OcKtYUIhEZfdJIu,13.09096153,77.53413691
EfvoTvengDneMC,12.99446476,77.64659809
EfvoTvengDneMlC,12.99501437,77.64667407
plcnUcLSSpvJtLI,12.96018266,77.60095401
HlbSuVNjJuTzHmv,12.95607769,77.64276158
KBMIOFwoyKVixdd,13.00033748,77.56367098
rfDhyqTWnfAsKrk,13.02024819,77.6398505
uQdsMXvNMbjGLmN,13.0341987,77.47497865
kNHEfIhqcdUDXKN,12.93220519,77.62165546
tUQnamzbcnuMZkh,12.99642247,77.65846127
riBmWWfWxrqauzr,12.96651082,77.53979955
xOfoUDWJQRKFFppb,12.96108758,77.69436277
xOfoUDWJQRKFFpp,12.96101365,77.69532234
FOjEfvDZsKhmkTlR,13.07994167,77.51776558
FOjEfvDZsKhmkTl,13.07976623,77.51808906
vAKwvmsDFCspSLa,13.06557852,77.60885919
vORuDbKCUjhkARn,13.03125149,77.50590326
WRRehwuZCfQjtRk,13.07825628,77.52324165
TITddrRKOBWSQRB,13.02809038,77.52762585
wnFLrtiOtOZCtlN,12.8879176,77.44603776
ngjrVwvuvbmBcbW,12.93198944,77.69918245
okYcgPsHaFPjRkk,12.86527296,77.44514798
qhSPrVBqaODbQlr,12.94044161,77.44999918
WIHCtVyEBeiqHkx,12.9059974,77.59649731
CnuzDuVTsYnptVI,13.08034538,77.70214307
XeOwaYHQUWreQWI,13.04302681,77.71846202
LBRbIJmEooNXvWT,13.07600476,77.51931501
ezhgrvRgWodMhUI,12.89625292,77.46367603
qpPJSlQwpNQJOkz,13.0275391,77.51483784
OAHHiWqzjwouwSJ,12.94857639,77.57061895
yqfleuOeUwlZmaB,12.94080884,77.51449733
RLiNSrtMhmhogbNp,13.0632854,77.44897585
RLiNSrtMhmhogbN,13.06389334,77.44945011
KorFCOfAjgYvbA,13.04404266,77.63321824
KorFCOfAjgYjvbA,13.04327144,77.6327587
mbxkgnqPkfuDuSm,13.04240692,77.48117718
rWocaOpzdWlvnFs,13.03697694,77.72865256
RYagMaImRyhgBp,13.06667457,77.66587775
RYagMaImRyhgmBp,13.06597975,77.66514122
RcVkgBXVxUtItqv,12.87618374,77.70350901
kBDrulSAWpFBqzH,12.9673043,77.45066042
PJcKuCDlYTIsOBs,13.04164892,77.63085537
DivTzOebcLxMnzbw,12.89692844,77.5112053
DivTzOebcLxMnzb,12.89685227,77.5114334
qhCgUkLMhCKyrh,12.90194468,77.52863615
qhCbgUkLMhCKyrh,12.90290126,77.52888526
QqnkgidPmittaQD,12.95136338,77.58114253
hZdQBclZjSdpHyn,13.09340215,77.53332639
flqygxfxYkCExX,13.09521594,77.47579559
flqygxfxYkCExvX,13.09493931,77.47566735
BjzPttDSxgMUrcL,12.90185279,77.69839304
zrbNeFjMswOcQsa,12.99676001,77.47025731
fnUQgWXAvVgMkxU,12.8759207,77.47174524
zViYrbNGyaWnkIT,12.90686886,77.49318172
qLZZyWngimpGAFG,12.85409839,77.7250671
QiWUEqkDqKcpvJ,13.06074866,77.5858971
QiWUEqbkDqKcpvJ,13.06107896,77.58610804
YLOiNMkDiixRdtb,12.99083462,77.48489664
MwRkeyZJPyIEKrJ,13.01988239,77.60973276
urpEUjFxPCabEs,12.99905663,77.51263065
urpEUjFxPCabEvs,12.99986007,77.51319174
AUmixhyBNmWDzXD,13.06797739,77.46907759
VxIQEBOpZZYeSES,12.85317158,77.66377241
FcUGuCEXiQsWuZb,13.01295294,77.5416765
iliTOhiWWjJUHvp,12.94702348,77.54185317
HrKaRudfipajChh,13.01984814,77.68711791
ccnMrBIfsjbcGFW,12.88361721,77.48257473
FHUJCnUZuEBOIJx,13.08866086,77.7159822
YdtNmuaZMgzOYGT,13.02459373,77.54776802
rTJTjJLdjlUrgYJ,12.87746784,77.62420732
DpzWspgkbRIWxCAW,13.09336503,77.55435615
DpzWspgkbRIWxCA,13.09320366,77.55360658
eWsDSSenXjpWbvD,12.86085256,77.62575055
DhYAYaiNRddBtI,12.97533189,77.57998187
DhYAYaitNRddBtI,12.9746685,77.5800152
QuVHgggjtFmCynd,13.06231907,77.61816234
RwVejMVSHcfBeiQ,12.95088724,77.53507482
nBaUTZAYmEKmVJC,12.92748786,77.4760403
gDQnrQsYbQLyQru,13.0780495,77.52546245
TMhXOzBEIMGiSXF,13.06352174,77.48416456
FCIJEmEjzCpfkaSu,13.06195571,77.67737801
FCIJEmEjzCpfkaS,13.06242186,77.67655649
pydtJnzWatSTCjp,13.07994795,77.49259331
NpOwAlWpOANcbyb,12.96725619,77.69779856
fCLVGTwQWqOtAxx,12.86787322,77.4699046
FqyPFvTMAoGaQf,12.95706773,77.47089896
FqyPFvTMAoGaQfe,12.95754824,77.47057649
ZeLpfpRUmfNRPoi,12.96924037,77.73420791
yNnoiTmnTPkApZs,13.05423706,77.54077802
AQnUKtCHkbkhmfz,13.0941596,77.73453382
DSZfkCyxfOGBLvW,12.9435666,77.66058349
toCoOFODdmbHgfc,12.86246607,77.55013449
GkvhVVQOhHAWOYI,12.94694843,77.44984415
JAgUUKvOeFAIwkL,13.06195664,77.59889626
vMAkTaNyHJYNGH,12.87074603,77.72213418
vMAkTaNyHJYNGHC,12.86996484,77.7230913
zQDEiRPPYHPLkCF,12.93068707,77.50889523
HxJLFSQVRESahX,13.03590358,77.71012975
HxJLFSQVRESgahX,13.03540979,77.71105496
QRdSjPEcodYZOSA,12.85553597,77.51418371
ePBjaDUuGtuymix,12.87054648,77.5473878
VrfRpuzBUMDxjnup,12.99567416,77.593764
VrfRpuzBUMDxjnu,12.99588544,77.59440727
HdsBGVIyzmyihid,13.02131498,77.53577013
pZcqIDthfrTpuMt,13.01593345,77.62799468
JrYsUgGRlzTsFe,13.00748094,77.67148347
JrYsUgGRlzTsFce,13.0080219,77.67170394
QIyctAitfynjKqa,12.87497929,77.667836
LOVXZvPunnsecxB,12.86822107,77.58416433
DcAaqVlHyDEuCKs,12.88039629,77.45121743
OQkvUvgkwFPXvhK,12.8559143,77.71039881
eiqECNBhHmLHJcM,13.09377035,77.50593097
riyhEsRnFpJpVTb,12.94863828,77.46252111
jtkFucyInjewkKF,12.91175956,77.45624251
QVACCtccNXqVwNr,13.01791123,77.61585559
hQemnWszjIjnIgO,12.88132164,77.70880817
rqWJqwaVxtmPPvC,13.0554953,77.61063444
RYdwfHZlXTMLBpu,12.91626329,77.72086868
BwwVdvPCAvhBcqX,13.08282528,77.70338029
KqxWWVadVBWNzOh,12.89703444,77.48458599
WDBXDiGNkfGQDJG,13.09537776,77.5256878
EjlmwpMIQNBUuuD,13.06637957,77.60393903
txDIoThfwSkilAe,12.96074606,77.58380329
HhwoXuhbFEDXuZ,12.99526079,77.53836274
HhwoXuJhbFEDXuZ,12.99517508,77.53857618
hyiTqGdshNmmqOX,12.88594012,77.47452674
FOOwqeEnfLGROlX,12.88828708,77.72600822
ehmhaOaBKynlevE,13.00888566,77.54629339
NuTTnVbCnAFtkQ,12.86738841,77.63159598
NuTTnVbCsnAFtkQ,12.86677553,77.63231213
kEWaFsCFdmlkkmf,13.08476895,77.46654351
hoRurjUtRSFqVqH,12.8631468,77.64140006
ckGdVLRrGSKEkCr,12.89425475,77.50131758
SLBxdnPXZhVVbc,12.94302208,77.45695599
SLBxdnPXZhCVVbc,12.94207955,77.45619683
QQwiMBOsXKjKkD,12.8596107,77.67429464
QQwiMBOsXKjKkDR,12.85866263,77.67339577
KPNszYLaOUtlfDW,13.0284528,77.73163621
OpjtOxeekjSGWME,12.88752607,77.63141427
fvKXyyJrqHiURP,12.88852171,77.54724394
fhvKXyyJrqHiURP,12.88931196,77.54723409
QfoPbXPXvBDQyje,13.06393028,77.53557909
LVlSBNxEERIFHbMa,12.91766016,77.52775864
LVlSBNxEERIFHbM,12.91668359,77.528186
GjnJbQtfRFTZftvl,12.9144831,77.56266522
GjnJbQtfRFTZftv,12.91465789,77.5621456
pqxDWIePiDUCOpVT,12.91345,77.49425564
pqxDWIePiDUCOpV,12.91348758,77.49459994
RAdodbtcopxMdhc,13.05688002,77.60212594
YDfrDaRrRjNDVXb,13.01727864,77.74043613
cxSMhTDnkikDYmB,12.85290844,77.67624932
sBekKTEtiVjJmwkK,13.05299516,77.64586015
sBekKTEtiVjJmwk,13.05351496,77.64509555
LzmCQYJbzjdynny,12.90007919,77.74021021
qGhHAimoGFrGUOu,12.96243257,77.53432784
mzyXaIDiahUBmlll,13.0829622,77.55984613
mzyXaIDiahUBmll,13.08359706,77.55903282
PQZGDqElFZjNYQE,13.07618372,77.46145851
puOQmLhHLiEOvB,13.02301251,77.51792649
jpuOQmLhHLiEOvB,13.02268092,77.51758777
qoiLyJBHIgAXOc,12.96977632,77.50490135
qoiVLyJBHIgAXOc,12.96982078,77.50550459
HmqofMelkAMeVZ,13.03069878,77.52518609
HmqofMelkAMeVVZ,13.03125993,77.52587231
XbhGTlkcGEJhXqB,12.96343387,77.47156011
VUUmoEigVovEGDt,13.05297243,77.59796092
amEMoWjVfqktnHF,12.90784197,77.53276297
MaphqzNHZkZerwg,12.88187585,77.65965716
CTzqBENdvuNxlNi,12.92119509,77.55063664
qjTnVtTxUoYoREKH,13.0701858,77.55014854
qjTnVtTxUoYoREK,13.0696533,77.54966478
HlSyHmksRgJpAOp,13.01364912,77.51061338
lUDSOlVnQFyLLnJ,12.87670604,77.48142202
qZcJaoNCkccwFU,13.03926376,77.63558529
qZcJaWoNCkccwFU,13.03948986,77.63512627
kewcosmbRTHHBCS,13.07089751,77.57875956
opYpQLMQgFVIzakR,13.02762629,77.559448
opYpQLMQgFVIzak,13.02690908,77.55991787
nlBoAQmMrAdOyim,12.9098223,77.44523922
aYIIOZNqNtyvbJo,12.88035852,77.6988874
XpaBaZBPWxTwlyd,12.86222775,77.61040324
srdxilrqHVUKLOO,12.96306184,77.58648941
RTEMZabMFvPYMnR,12.87395545,77.59379577
yiyLnTQVVsJhVbS,13.0138967,77.63215695
rKZaoYPyYqmScAc,13.08854995,77.70692738
JKPBIFgeyripHYW,12.9711393,77.57592352
eJcqbZhBcksxytf,13.08295048,77.52882039
caNSZpoqqkrLcmd,12.87631783,77.52649607
mWESAXnPmfyneRx,13.01995455,77.59448726
NKaTyQNjoRAszyG,12.92812123,77.49229382
kggGpPNiXIPDuqs,12.91860492,77.59143186
JxvnSpmsVoAJFF,12.96837345,77.53820513
JxmvnSpmsVoAJFF,12.96810947,77.53904929
iwLDxSUqeHQMbPc,12.937181,77.66867283
aNXhldbfkuhEAiY,12.98104761,77.70846956
cATceyPXUpHYsMK,12.93519328,77.48953658
iYOQOntLdIiUJWwW,12.87502247,77.52545081
iYOQOntLdIiUJWw,12.8743254,77.52629088
SkZYKkUsNEzIWm,12.95449402,77.58831544
SkZYKkUesNEzIWm,12.95489064,77.58775993
eeKnmeTTcRvKIbZ,12.88412783,77.46310344
umhNiUbjXbBBBUn,12.89807945,77.48388805
OwBZhFTwHEfwLkU,13.07894287,77.58206644
xoEdnZUApqbEnAP,12.97412037,77.68116826
dGdWIMrVPnswAZPp,13.05054486,77.68695156
dGdWIMrVPnswAZP,13.04990043,77.68646569
sKElwdLVnLwjhZEh,12.91583997,77.63370276
sKElwdLVnLwjhZE,12.9167183,77.63381621
uKJSgCZfSmCxBwW,12.94809326,77.73842333
HwhJHRrPLnyiasR,13.04291139,77.69743171
QaPDKrhDoxMXILZ,12.9335257,77.69619617
UiCTxOPUOjKDzVSv,13.01494697,77.50736767
UiCTxOPUOjKDzVS,13.01581531,77.50645658
hLnBfqHPAJEpCVh,12.89648847,77.57555169
CzxesbMKSwUAcTO,13.01220361,77.58596745
MSxAtSIqkPqiEcb,12.92140666,77.51586755
OJwJHYKMIkrlUco,12.87410376,77.69104627
SWhmohQDzIXeGaX,13.05863178,77.63539656
GiZPUJwFzszBmxI,12.9351956,77.57338284
IytuRjvmrUlilCC,12.9053709,77.48309378
yjYvGBpjQeYtOtI,12.94168385,77.47841458
fqsyMInuQxDnyUt,13.0680193,77.53191218
rEibECARVGevGzo,12.95182429,77.7071573
HbfEsOaECdmcdsU,12.98828991,77.48787864
RSNgWdukaOnqhNI,13.0245319,77.66613515
AljOKMHcNDHLPPT,12.86292853,77.51977339
diyxuraMFIbQubL,12.89988663,77.44717959
KZOuWKDniFQPyYGN,12.94152361,77.45155166
KZOuWKDniFQPyYG,12.94200549,77.45136624
ZJrxkcjMcHsqaBH,12.94233721,77.47907661
DliYnoziYgRbMm,12.85895701,77.67396635
DliYnoziYTgRbMm,12.85947223,77.67395942
SEndJOAxuyEYlGik,13.09086958,77.53732427
SEndJOAxuyEYlGi,13.09115769,77.53718909
UswyRHeeYaRwPjR,12.88182186,77.47168562
lPdNkrwXcxueHGm,12.88655693,77.56512637
LYRpSqZaNeojwqr,13.08897766,77.46153818
nUZHDwNStxYzQRu,12.90958777,77.61801624
JPgslMgZSqSLIdY,13.06072232,77.52330902
fryPzVNafrjMFuq,13.06057486,77.58835576
RBTIJNOZgsRcAhe,13.02601923,77.71638355
EwlNaEFAdiSMJje,12.97245003,77.66982682
UBGnVhraXjyRTlR,12.87834624,77.67102988
DbFVdczFEopkSfD,12.91560596,77.61656917
zdMzGAUJNExgYJC,12.8788168,77.71913278
yFfWwKdQXlTtQDk,13.02774937,77.7060164
JjsFDeoQFFdVsZu,13.04450037,77.59387042
ythhpBuudzCMURc,12.91421651,77.62819973
ZrjgfHZsEwmxnhX,13.09630574,77.68423579
aIBdBmtMPPZRDAE,13.0042156,77.66020901
RdVjNqLLaWjSbtNd,12.91621899,77.66754385
RdVjNqLLaWjSbtN,12.91667953,77.66754685
ygpmDkQStSbghGX,12.94100979,77.47467715
IyFsCZdFdXivDng,12.98153402,77.71547407
rDzqEidMnAcCkkU,12.95938541,77.59654896
znmAfCFhToxyjRZ,12.94573709,77.50693847
XvaUqLUlLlsxlxc,12.96673245,77.53907915
KzIfvPTxurZZysCi,12.88278398,77.48912685
KzIfvPTxurZZysC,12.88192156,77.48948075
CHYfnHsXRAOeoAU,12.94446973,77.58233926
rObzulJNhfFPric,12.96473184,77.61081534
ggodkJXeCoMqgPh,12.89727196,77.45852131
MjeSyJGUguGuBfc,12.94391415,77.45699585
IGHYNOxjqaTzdMJ,12.95670419,77.47596365
XTTWDYoTgeyLIZL,12.97833576,77.45738468
mjQpnXNJEkrgjFj,12.95667702,77.7021104
JjxehSLQrTtpdTfL,13.03366267,77.68652246
JjxehSLQrTtpdTf,13.03326978,77.68666333
kxFfRCndxbkgRy,12.85355802,77.66038369
kxFfGRCndxbkgRy,12.85364947,77.6607993
VIFKtwKZJtVEbGK,12.95910209,77.47191432
VojyDDmVUACUpgn,12.86074547,77.63851635
XWhuUncPaQxFZJ,13.01293565,77.61792261
XWhuUncPaQDxFZJ,13.012127,77.61696466
eGMxPXNRMgQrMvt,12.92727207,77.64493021
ihozRPxDPkcHLPx,13.04980892,77.55039356
ShcayepooKtuENXF,12.95407249,77.56996961
ShcayepooKtuENX,12.95501617,77.57063763
VbyvMtliYFNYdIu,12.95802332,77.57051359
ULUlaMQoAVELdxY,12.85555864,77.50901661
osoQUBueAWYyKBt,12.99276125,77.58585884
hlEGlIKTvkTMPZB,13.03974836,77.52923722
LXbgiidijXByDoE,12.95462557,77.64403001
phaSXRCBVGpJuiv,12.89704038,77.64719661
zJCCOqxTgTiQvuR,12.95240493,77.68577503
yDnETDTcakXPjR,12.86612335,77.64652201
yDnETDTFcakXPjR,12.86585281,77.64573568
EFrEJMUTPgLZPiN,13.02110412,77.62201157
HVHETwdOdxbPXgG,13.08008591,77.52083916
EqNWQDRDptWLbnJ,12.97029562,77.54817148
wIyHIUaxZOopVnH,12.93126501,77.73187473
SeIHjmtjrdTQwQp,13.08063642,77.4495076
hGrqaNBUKpPOBRJ,12.94662937,77.52197352
RgJPNhctVQZgKQRu,13.01737914,77.7298667
RgJPNhctVQZgKQR,13.01691147,77.72928218
NDbFQQAsqhGpmib,12.87944479,77.5013619
UnMgTkBXGfkvpNH,13.09517897,77.49612365
FCfWltFxdLDdRag,13.02854416,77.57298265
nwKVqqwsQQVNYNR,13.04263092,77.5725336
VQmPnIsbkhHxUPy,13.07896485,77.62176861
ejCQtcUWeEJYLr,13.02281439,77.60900244
ejCQEtcUWeEJYLr,13.02191409,77.60940243
uHuVMvkgWJtVEqj,12.94706072,77.56108035
AXWkbXeHbPnbhKu,12.96226281,77.71556765
nAamdEdSpFWdFxY,12.87058012,77.7191452
mdheLZBLEMVwIIl,13.09358006,77.58651135
NFxvzfwiPlqQEau,12.95697126,77.56077177
FCNnYdUHVLRabzC,13.06851708,77.57518106
QHLNFMdwGmqngch,12.97585394,77.60066017
EKMHSDtDRSPnOVc,12.92814651,77.45749445
iMADuooMKHZDxqp,12.97929212,77.68418772
HbqQDnwTiPrRglr,12.88175438,77.73369344
svsEGIuuNLiaqmi,13.03051982,77.68020174
muDAemNDMQYxggu,13.09656738,77.68465538
eqrszFwZnuGOfF,12.86507331,77.72587765
eqrszFwZnuGOfFB,12.86600615,77.72685131
hjnufjmKbWbGbof,12.98666159,77.71931879
iKYYqRWfxMXViyNm,12.90563044,77.73077088
iKYYqRWfxMXViyN,12.90654206,77.73156885
mFtxgZXtajvTJjS,12.97083083,77.61357575
RrXzTBmgutyGDUH,12.88864257,77.69007009
GrQxHGoaeqcKfbE,13.00995618,77.60285999
bAmxUvzUBXWGXW,13.0593533,77.52186135
