,name,latitude,longitude,is_similar
449,RINznJedJopAEuO,12.9547676,77.63418282,0
450,IXDcuKmOfWjqfTF,13.05643614,77.71430747,0
451,JRqHDdwTdpSwjDsg,13.0628367,77.63304183,1
452,JRqHDdwTdpSwjDs,13.06302687,77.63275477,1
453,NpVbgsRlsPylVWd,12.92363537,77.70410993,0
454,waByRsUvHYbdGYs,12.87551531,77.72187387,0
455,UElutIQuKJDSaqW,13.07237703,77.57182399,0
456,PXJKpsMNmFqQFJh,13.02622402,77.50874096,0
457,gzvxBpINFCOewtSW,12.88658692,77.51896594,1
458,gzvxBpINFCOewtS,12.88730973,77.51796828,1
459,TlErXeVVUQYjTYk,13.00324758,77.64577376,0
460,xVddhbRRWBeIjtf,13.0341526,77.46203221,0
461,EyZQtxLzvXHireJ,12.91991068,77.53803797,0
462,cswlTnDcEWpQpxou,12.9466628,77.52429071,1
463,cswlTnDcEWpQpxo,12.94568078,77.52498338,1
464,lmGZlXHKNgHlXp,12.89765088,77.5589432,1
465,ElmGZlXHKNgHlXp,12.89801082,77.55808453,1
466,iklkffXSjCUHxIQ,13.03304186,77.62416076,0
467,kqGadMdIdxKBIOI,12.88203398,77.67885593,0
468,qBuXyESZtjaDGgdK,13.06161858,77.49529282,1
469,qBuXyESZtjaDGgd,13.06076227,77.49607772,1
470,sYKZWdrZxoANaz,13.05707461,77.48350317,1
471,sYKZWdrZxoANlaz,13.05769714,77.48279869,1
472,TuroaYbYlNIIswb,13.05087217,77.55466222,0
473,yCpuvRYgvLzzyWX,13.06221426,77.5095299,0
474,DrHOJKXjqEHwNuI,12.9998049,77.55179223,0
475,YZOvCiKFJOTQAx,12.88845403,77.71967933,1
476,YZOvCiKFJzOTQAx,12.88866532,77.72067297,1
477,pJmaPlLvlPEvury,13.04909559,77.45128753,0
478,xPbNQoupguslWG,12.88601669,77.58172979,1
479,xPbNQoupgsuslWG,12.88543206,77.58194123,1
480,rYIYHNtYjFVSoMl,12.90474506,77.54158835,0
481,oJCeRlktyQyHbXS,13.09110306,77.49543606,0
482,jxWFqREAeDtAgXI,12.94020928,77.51481471,0
483,kGBtHeuMpmHgpEq,13.05835581,77.68741838,0
484,yOuhGskMkKqrSXM,12.91691857,77.71508756,0
485,emDdDcFGYYqrVOO,12.92428974,77.45344438,0
486,lHNjSOmtfxpNnbT,12.90349209,77.52921367,0
487,xMezibpwlNVqngX,12.95959121,77.63745045,0
488,gndnSitDSjDFeaW,12.88514945,77.74321955,0
489,wiMprKarbLEQLwI,12.90287436,77.49675811,0
490,ksyFNqKAPdThAWN,12.86426563,77.73271906,0
491,xnbhgsiIJAPeTqa,12.86791769,77.55006627,0
492,AxipFwLmDyvRGjR,12.91061818,77.56472699,0
493,EPNizAEmwcDPCVM,12.89927637,77.62636814,0
494,LoZRugDaZMiyUllk,12.92601332,77.72910756,1
495,LoZRugDaZMiyUll,12.92611489,77.72900642,1
496,WYsXcYMfbZnbzJj,13.07559537,77.51300379,0
497,VzzYSTzgSMjbtGU,12.9522726,77.73806665,0
498,JYlFwbtPrweCBKj,13.09217247,77.64530465,0
499,oezEyHeDVOrYAFEf,13.01163494,77.67431669,1
500,oezEyHeDVOrYAFE,13.01193658,77.67344414,1
501,meFZKKwAxeilIPM,12.85824685,77.52395831,0
502,UHlPwVoiuYKgYoM,13.087243,77.52487496,0
503,WPZRoaYMTsQMVpup,12.98120308,77.54479952,1
504,WPZRoaYMTsQMVpu,12.98145711,77.54394672,1
505,sfPHqOPCPxGZxlw,12.91069179,77.69617678,0
506,xfPXOmmRwWGpDiE,13.01780638,77.5837587,0
507,DvErJmjgPevlfD,12.92346141,77.589582,1
508,DvErJmjgPeavlfD,12.92331371,77.5890497,1
509,nWDUOqdEvnKsWsJB,12.97935839,77.72664801,1
510,nWDUOqdEvnKsWsJ,12.97948797,77.72677598,1
511,tVcDlOFGDstwYGJ,13.00038452,77.51029904,0
512,aAvzrrdaQOqVTup,13.02456447,77.46613449,0
513,tniQsLbPfCetrVe,13.09428851,77.69295218,0
514,zVEEzCHEcXuHXUt,12.92914066,77.6477874,0
515,LTYuLaIQBJjvbBK,13.06227936,77.58900499,0
516,VZGEVnXHWxFyvNF,12.96606167,77.5496742,0
517,NbLRLaMZeWKpvpm,12.97097488,77.44983593,0
518,BPRmOjhYDsaQrVV,12.97064111,77.6917825,0
519,mDLNrrhYNkrBkVb,13.02030786,77.48933235,0
520,uMXTMKgCKAGzAo,12.93222482,77.68792414,1
521,uMXTMKgCKAGzwAo,12.9327304,77.68695216,1
522,KNvRCdOeWjIHrYu,12.92339822,77.69136667,0
523,FwItzhQnBatRGFO,13.07856119,77.5082413,0
524,RyuoYrLbdXCnnKXl,12.93386857,77.58169025,1
525,RyuoYrLbdXCnnKX,12.93448657,77.58256404,1
526,PYVftAEymeiwqUE,12.97563817,77.68476774,0
527,zhePgiNmiHoHYQ,12.93000126,77.49238942,1
528,zhePgiNVmiHoHYQ,12.93033944,77.49338719,1
529,djsDYaOghYsXcUu,12.89546962,77.51538949,0
530,zbxoxZnHvpKNCHH,13.02386143,77.60888244,0
531,JzIqAQKJfpeoDmfT,12.96046967,77.5652909,1
532,JzIqAQKJfpeoDmf,12.96051297,77.56452284,1
533,zQqFVILLlYACpKy,13.03828681,77.52284241,0
534,yoTnRfYevhoTAKa,13.0363381,77.6597102,0
535,mwsvActWvYkMSwX,13.02885446,77.56633839,0
536,ScUGkxZliMNHayh,12.87579816,77.67515722,0
537,mqOhlXXkbVkWwLH,12.90974568,77.67659868,0
538,PccAkEBKWWHkdhm,12.89181988,77.6529434,0
539,EXCPcptWVjQDHDvL,13.00688557,77.51718984,1
540,EXCPcptWVjQDHDv,13.00764857,77.51736854,1
541,SORAKXFwsmJYLNR,12.95661107,77.70241177,0
542,pdxEpcBPbNMMJzK,12.91510071,77.66882873,0
543,wevjuaOBJKHsdyp,13.02258042,77.53549344,0
544,yzkDhRtIxnwzfkJ,12.85434546,77.50340975,0
545,AcXZQdYMIluFDXX,12.94942738,77.55284313,0
546,bHyBHrVfbFQxlSi,13.02068056,77.70217113,0
547,ADQmmRLOfeMgzlV,12.99525258,77.6861438,0
548,hYsPwzsWDbYgAAnd,13.049049,77.45771223,1
549,hYsPwzsWDbYgAAn,13.04886879,77.45725919,1
550,aybjqCNLZbgrUfH,13.03104455,77.66156121,0
551,RJJTwBGiGfvZCtN,12.98380425,77.54985247,0
552,rSOgpfYnqZLQBPs,13.04315419,77.66316387,0
553,qfLedzHxgHYWsvq,13.02329269,77.6178764,0
554,RwJKzpaxklhjesi,13.05537068,77.57116318,0
555,wsfgWzAWOsnNIhh,13.02900927,77.47728534,0
556,FnGAoLbiMJMdKtY,12.90177978,77.66810575,0
557,NCpYrtmwyypFKjH,12.97829814,77.52987753,0
558,BhCCfFMNtHCFxsl,12.87495263,77.5961781,0
559,iBirySoxFodbfspi,12.90364987,77.52563437,1
560,iBirySoxFodbfsp,12.90283271,77.52655161,1
561,foBQznTbOvZwGG,12.91685934,77.65687615,1
562,foBQznTbOvZwGGB,12.91601352,77.6570771,1
563,GiHbrEOEfxfvseV,13.02481802,77.54999333,0
564,BzVaRJfRPKuhpCl,12.9554251,77.55852458,0
565,XSqodiQhgrHXiSd,12.88836859,77.56171306,0
566,BoWRiJHMgVOZyn,12.93553282,77.70905832,1
567,BoWRiJHMgVOZynC,12.93480984,77.70823792,1
568,VvGLNoGKXNVyoxE,12.94521981,77.59093444,0
569,VvcOsMIhONedxaF,12.85934411,77.60146766,0
570,pVomjCFCJrrbygn,13.06476168,77.68927759,0
571,KtEnHQdOZUmVQaY,12.86205472,77.71751387,0
572,drPaLePSxVEiWOV,13.04145236,77.45549194,0
573,wvZOXJhDTDlmZhg,13.090759,77.60381873,0
574,IbIdTCcpuVagZfu,12.93733952,77.44596792,0
575,acxmwITjTdMqWEF,13.08923229,77.61368825,0
576,JWNIUUseMnaVWvPJ,13.03409998,77.54836973,1
577,JWNIUUseMnaVWvP,13.03331377,77.54835317,1
578,vmYKIgypQphLue,12.905965,77.70177179,1
579,vmYRKIgypQphLue,12.9061545,77.70208383,1
580,kDCdycuIJCkWSCC,12.90940015,77.50590825,0
581,lqknFPakAOuhQCb,12.97610631,77.48960526,0
582,TeKHvbebDfyLIxu,13.05704688,77.64784391,0
583,FKRKVcjuHGMIMFw,12.89855052,77.48462855,0
584,JJUuUXPdHyTbpWT,13.03614875,77.6994862,0
585,bmmsuKeQPkivVGU,13.06049985,77.72834135,0
586,iozNiQtsHZFdfDb,12.92434158,77.52994542,0
587,ksFfSXQGTeLcMXu,12.99080923,77.48966222,0
588,dQPIIEMGZTUBokX,13.03985282,77.53818608,0
589,DcmvTQYnpMuEYVT,12.92406013,77.61851306,0
590,TiSTNWrVPXfqceM,13.04712494,77.58910573,0
591,hppPdpLwIrORjVu,13.0376953,77.53815457,0
592,FGBunUolhnkXbqn,13.09347318,77.69206594,0
593,JspFpKZBgApRRQO,12.96411661,77.67489491,0
594,LlmLPGYCLgKwgsm,13.03966099,77.50393718,0
595,tlsRDyenYjfiYbUK,13.0632845,77.61589982,1
596,tlsRDyenYjfiYbU,13.06380147,77.61535911,1
597,aohCRUmtFMCcwwl,12.98923743,77.69212911,0
598,ZjzsjdpvzAoWHzT,13.01837529,77.49883342,0
599,rqZeHwWrZFNeIxZ,12.92615263,77.49275367,0
600,gEQBUndMbtEObwJ,13.01245424,77.73358963,0
601,LrEaXBaBUHuFKF,13.09019662,77.70630753,1
602,LrEaXBaBUHuFDKF,13.09057373,77.7067893,1
603,ZoEkMkdmnSADJQm,13.09656454,77.51369709,0
604,jqmaArBwDxSAhGS,12.91059107,77.71836704,0
605,MOESsfQWFxELZCE,12.92150934,77.4558574,0
606,YQzsmFdVkFjZbU,12.92482327,77.61713622,1
607,YQzsmFdVkkFjZbU,12.92461256,77.61694441,1
608,UbgDvKUHzRxiyTq,13.09270604,77.62910887,0
609,TCXjnNpgoqlowkP,12.97942119,77.70769519,0
610,IQVseKMSAjddGhO,12.90465379,77.48833321,0
611,inCrzStkJhIHruZW,12.89127621,77.52945917,1
612,inCrzStkJhIHruZ,12.8912833,77.52901057,1
613,bYMFRKTOMazfyk,13.07225632,77.6610249,1
614,bYgMFRKTOMazfyk,13.07224011,77.66170722,1
615,yFtzJtTqErkjHmY,12.86459938,77.72133861,0
616,vDiOfcgKDYtdmZt,13.08916348,77.53441522,0
617,LVhpKYAnGTgckEA,13.0213614,77.50920475,0
618,FhjIijjHepfralL,12.98559773,77.60037391,0
619,gaBwUDjefoAIhZk,13.02081783,77.47204045,0
620,IOkVCJeKWkuYZDw,13.07689618,77.74275804,0
621,FZUkqAuiDMUieX,13.0862373,77.50312466,1
622,FZUkqAuiDMUiIeX,13.08566519,77.5031999,1
623,EqQqAVnPPgfKUnL,12.98960084,77.55716696,0
624,YyDnmnQNgNLHbk,13.0771147,77.55392083,1
625,YyDnmnQNgNNLHbk,13.07635591,77.55329507,1
626,kOxEJAonBXBSqpe,12.89849493,77.73615788,0
627,MPkAbjnOmaLVtSAs,12.91570876,77.69602334,1
628,MPkAbjnOmaLVtSA,12.91553898,77.69536774,1
629,GuEtbKLpZbILYJh,13.0062408,77.45555873,0
630,UeWCxnGiQPTgtp,12.91277866,77.72677002,1
631,gUeWCxnGiQPTgtp,12.91184645,77.72631327,1
632,iToPPNBfTeqcHW,13.02153875,77.53953788,1
633,izToPPNBfTeqcHW,13.02111949,77.53864401,1
634,YeFzfIhiXuUFhk,13.01753333,77.65319779,1
635,YeFzfIhiXAuUFhk,13.01791814,77.65418008,1
636,EpEIpoAGWbmUQKT,12.91176972,77.52921861,0
637,bobAlHgiBzdHqpLi,13.08074632,77.61170651,1
638,bobAlHgiBzdHqpL,13.08098942,77.61090852,1
639,SFuHyAkxZIARBKd,12.92130289,77.65770835,0
640,puskAoncoYEpcQl,12.91859301,77.53852115,0
641,jFQyLSNyfUKfGL,12.93475027,77.57220591,1
642,jFQyLSNyfUKfaGL,12.93548868,77.57286926,1
643,PnDwuQhlFHyPjrQ,12.86082967,77.63135856,0
644,tddCxefHKvQiObq,13.08845961,77.66535493,0
645,eyhOnNyDqTGichH,12.86833849,77.61052236,0
646,HiGoGvomqAAxJi,13.07478085,77.59240636,1
647,HiGoGovomqAAxJi,13.07419337,77.59234102,1
648,qcJdJrIMDjIWdrl,13.06803772,77.53731285,0
649,ZYVBgessPydqwf,13.00853376,77.66361902,1
650,YZYVBgessPydqwf,13.00846013,77.66413823,1
651,zPxfQIfkdcnBbos,12.90509538,77.50344503,0
652,tgVydlPSQLtbGyn,13.09618616,77.69617859,0
653,wjRTsidHgNntNDP,13.03155757,77.45131143,0
654,CRsYrPVltoTQPjz,13.09146529,77.56156161,0
655,aFaLAECCOMEuLFE,13.0928363,77.50275778,0
656,lOwisEajYwUYzLk,12.94594535,77.63034906,0
657,RkqnqYVIjCeLzGG,12.86380359,77.46912551,0
658,nXuNerkaFVsUXeC,13.09026808,77.59010985,0
659,UCJxlviWMpSixwU,12.98114037,77.45793498,0
660,OkVfIncLSLDbbKs,12.91011092,77.72526408,0
661,jnebQffRVzSxSCm,12.90140135,77.72905877,0
662,uKKGdMpjgQUitw,12.94188484,77.71969678,1
663,uKKGdDMpjgQUitw,12.94179518,77.71978734,1
664,KLdRHJbVmkUzCy,13.07243699,77.48884706,1
665,KLdRHJbBVmkUzCy,13.07239399,77.48853988,1
666,kRchTuhYICvqzTc,13.08001255,77.54215811,0
667,HEUYZNhvgbdSvbSM,12.87237239,77.54432337,1
668,HEUYZNhvgbdSvbS,12.87232042,77.54445018,1
669,ujvuwIqLOTWpybS,12.95937649,77.57319558,0
670,plSViyKUdJXpuMT,12.91773468,77.66698095,0
671,phrVvUzQbBpsZrWm,12.99351196,77.50033363,1
672,phrVvUzQbBpsZrW,12.99252484,77.50104984,1
673,RGXTBEBpdztkwwl,13.07097724,77.54727533,0
674,GrSrWWUAFOFUrhO,12.88598759,77.59143186,0
675,uTZUxDjCemcHaEI,12.87444037,77.53313297,0
676,oiWstFxbmBVpQcmN,13.02830805,77.54252608,1
677,oiWstFxbmBVpQcm,13.02815139,77.54216166,1
678,wBZGMBlnbGIExvW,12.98384012,77.66102625,0
679,EZVfoaSfPpOWXJw,12.88623708,77.59241136,0
680,OJRXKAMNLpjIVSw,13.08872569,77.48497143,0
681,vQOoYBDedVUGKqN,13.08611967,77.65609356,0
682,JFFTvAMdtvmfosJ,12.91257435,77.53621887,0
683,KjbBIKwAEBwxSrm,13.02398425,77.68780851,0
684,lwjzUNAOnfmwTqC,12.90014498,77.46804682,0
685,PTFNqujYyLQvYvR,13.04821914,77.69297059,0
686,gXzVkoqhkpuiDN,12.95441145,77.64633925,1
687,FgXzVkoqhkpuiDN,12.95517773,77.64645652,1
688,aEbDtqzRJhUBuLQ,13.04513123,77.63527604,0
689,dlGYsCncTOIbUCWf,12.96277245,77.73568404,1
690,dlGYsCncTOIbUCW,12.96340649,77.73601477,1
691,vGhVLhFURUOJQAx,13.06442563,77.71617091,0
692,FXCiHOddxYJMcIS,13.05405756,77.70366217,0
693,RTmvDlvrxCMlqAO,12.9742011,77.58660602,0
694,UfMSLoJylZlAmiq,13.00237399,77.48853291,0
695,uHzrwGqQqYCBcZT,12.92597959,77.56832368,0
696,mELnBthNCaLGUe,12.97265075,77.5325198,1
697,mELynBthNCaLGUe,12.97267582,77.53155635,1
698,DDakknsDFgVcLrj,12.88675329,77.64313217,0
699,pwffBtDWJELaABj,12.95009127,77.66792315,0
700,xqQEEMDJbRDJOZX,13.0360737,77.51183362,0
701,oxBbryQhnsCpCwa,13.01088811,77.70804816,0
702,gKLYjtAegzHapmG,12.90060278,77.68939369,0
703,qsqWuFUAZvPfyrd,12.99629131,77.48187173,0
704,xjPawNtrFErNkqp,13.01470342,77.59817886,0
705,dZqaaNlIZHViPYx,12.97857986,77.73806573,0
706,FXdpAwsykdDWQwK,12.90205885,77.57777711,0
707,CzuYIOOmTVWRulX,12.883901,77.56378184,0
708,OcKtYUIhEZfdJIuL,13.09152609,77.53338774,1
709,OcKtYUIhEZfdJIu,13.09096153,77.53413691,1
710,EfvoTvengDneMC,12.99446476,77.64659809,1
711,EfvoTvengDneMlC,12.99501437,77.64667407,1
712,plcnUcLSSpvJtLI,12.96018266,77.60095401,0
713,HlbSuVNjJuTzHmv,12.95607769,77.64276158,0
714,KBMIOFwoyKVixdd,13.00033748,77.56367098,0
715,rfDhyqTWnfAsKrk,13.02024819,77.6398505,0
716,uQdsMXvNMbjGLmN,13.0341987,77.47497865,0
717,kNHEfIhqcdUDXKN,12.93220519,77.62165546,0
718,tUQnamzbcnuMZkh,12.99642247,77.65846127,0
719,riBmWWfWxrqauzr,12.96651082,77.53979955,0
720,xOfoUDWJQRKFFppb,12.96108758,77.69436277,1
721,xOfoUDWJQRKFFpp,12.96101365,77.69532234,1
722,FOjEfvDZsKhmkTlR,13.07994167,77.51776558,1
723,FOjEfvDZsKhmkTl,13.07976623,77.51808906,1
724,vAKwvmsDFCspSLa,13.06557852,77.60885919,0
725,vORuDbKCUjhkARn,13.03125149,77.50590326,0
726,WRRehwuZCfQjtRk,13.07825628,77.52324165,0
727,TITddrRKOBWSQRB,13.02809038,77.52762585,0
728,wnFLrtiOtOZCtlN,12.8879176,77.44603776,0
729,ngjrVwvuvbmBcbW,12.93198944,77.69918245,0
730,okYcgPsHaFPjRkk,12.86527296,77.44514798,0
731,qhSPrVBqaODbQlr,12.94044161,77.44999918,0
732,WIHCtVyEBeiqHkx,12.9059974,77.59649731,0
733,CnuzDuVTsYnptVI,13.08034538,77.70214307,0
734,XeOwaYHQUWreQWI,13.04302681,77.71846202,0
735,LBRbIJmEooNXvWT,13.07600476,77.51931501,0
736,ezhgrvRgWodMhUI,12.89625292,77.46367603,0
737,qpPJSlQwpNQJOkz,13.0275391,77.51483784,0
738,OAHHiWqzjwouwSJ,12.94857639,77.57061895,0
739,yqfleuOeUwlZmaB,12.94080884,77.51449733,0
740,RLiNSrtMhmhogbNp,13.0632854,77.44897585,1
741,RLiNSrtMhmhogbN,13.06389334,77.44945011,1
742,KorFCOfAjgYvbA,13.04404266,77.63321824,1
743,KorFCOfAjgYjvbA,13.04327144,77.6327587,1
744,mbxkgnqPkfuDuSm,13.04240692,77.48117718,0
745,rWocaOpzdWlvnFs,13.03697694,77.72865256,0
746,RYagMaImRyhgBp,13.06667457,77.66587775,1
747,RYagMaImRyhgmBp,13.06597975,77.66514122,1
748,RcVkgBXVxUtItqv,12.87618374,77.70350901,0
749,kBDrulSAWpFBqzH,12.9673043,77.45066042,0
750,PJcKuCDlYTIsOBs,13.04164892,77.63085537,0
751,DivTzOebcLxMnzbw,12.89692844,77.5112053,1
752,DivTzOebcLxMnzb,12.89685227,77.5114334,1
753,qhCgUkLMhCKyrh,12.90194468,77.52863615,1
754,qhCbgUkLMhCKyrh,12.90290126,77.52888526,1
755,QqnkgidPmittaQD,12.95136338,77.58114253,0
756,hZdQBclZjSdpHyn,13.09340215,77.53332639,0
757,flqygxfxYkCExX,13.09521594,77.47579559,1
758,flqygxfxYkCExvX,13.09493931,77.47566735,1
759,BjzPttDSxgMUrcL,12.90185279,77.69839304,0
760,zrbNeFjMswOcQsa,12.99676001,77.47025731,0
761,fnUQgWXAvVgMkxU,12.8759207,77.47174524,0
762,zViYrbNGyaWnkIT,12.90686886,77.49318172,0
763,qLZZyWngimpGAFG,12.85409839,77.7250671,0
764,QiWUEqkDqKcpvJ,13.06074866,77.5858971,1
765,QiWUEqbkDqKcpvJ,13.06107896,77.58610804,1
766,YLOiNMkDiixRdtb,12.99083462,77.48489664,0
767,MwRkeyZJPyIEKrJ,13.01988239,77.60973276,0
768,urpEUjFxPCabEs,12.99905663,77.51263065,1
769,urpEUjFxPCabEvs,12.99986007,77.51319174,1
770,AUmixhyBNmWDzXD,13.06797739,77.46907759,0
771,VxIQEBOpZZYeSES,12.85317158,77.66377241,0
772,FcUGuCEXiQsWuZb,13.01295294,77.5416765,0
773,iliTOhiWWjJUHvp,12.94702348,77.54185317,0
774,HrKaRudfipajChh,13.01984814,77.68711791,0
775,ccnMrBIfsjbcGFW,12.88361721,77.48257473,0
776,FHUJCnUZuEBOIJx,13.08866086,77.7159822,0
777,YdtNmuaZMgzOYGT,13.02459373,77.54776802,0
778,rTJTjJLdjlUrgYJ,12.87746784,77.62420732,0
779,DpzWspgkbRIWxCAW,13.09336503,77.55435615,1
780,DpzWspgkbRIWxCA,13.09320366,77.55360658,1
781,eWsDSSenXjpWbvD,12.86085256,77.62575055,0
782,DhYAYaiNRddBtI,12.97533189,77.57998187,1
783,DhYAYaitNRddBtI,12.9746685,77.5800152,1
784,QuVHgggjtFmCynd,13.06231907,77.61816234,0
785,RwVejMVSHcfBeiQ,12.95088724,77.53507482,0
786,nBaUTZAYmEKmVJC,12.92748786,77.4760403,0
787,gDQnrQsYbQLyQru,13.0780495,77.52546245,0
788,TMhXOzBEIMGiSXF,13.06352174,77.48416456,0
789,FCIJEmEjzCpfkaSu,13.06195571,77.67737801,1
790,FCIJEmEjzCpfkaS,13.06242186,77.67655649,1
791,pydtJnzWatSTCjp,13.07994795,77.49259331,0
792,NpOwAlWpOANcbyb,12.96725619,77.69779856,0
793,fCLVGTwQWqOtAxx,12.86787322,77.4699046,0
794,FqyPFvTMAoGaQf,12.95706773,77.47089896,1
795,FqyPFvTMAoGaQfe,12.95754824,77.47057649,1
796,ZeLpfpRUmfNRPoi,12.96924037,77.73420791,0
797,yNnoiTmnTPkApZs,13.05423706,77.54077802,0
798,AQnUKtCHkbkhmfz,13.0941596,77.73453382,0
799,DSZfkCyxfOGBLvW,12.9435666,77.66058349,0
800,toCoOFODdmbHgfc,12.86246607,77.55013449,0
801,GkvhVVQOhHAWOYI,12.94694843,77.44984415,0
802,JAgUUKvOeFAIwkL,13.06195664,77.59889626,0
803,vMAkTaNyHJYNGH,12.87074603,77.72213418,1
804,vMAkTaNyHJYNGHC,12.86996484,77.7230913,1
805,zQDEiRPPYHPLkCF,12.93068707,77.50889523,0
806,HxJLFSQVRESahX,13.03590358,77.71012975,1
807,HxJLFSQVRESgahX,13.03540979,77.71105496,1
808,QRdSjPEcodYZOSA,12.85553597,77.51418371,0
809,ePBjaDUuGtuymix,12.87054648,77.5473878,0
810,VrfRpuzBUMDxjnup,12.99567416,77.593764,1
811,VrfRpuzBUMDxjnu,12.99588544,77.59440727,1
812,HdsBGVIyzmyihid,13.02131498,77.53577013,0
813,pZcqIDthfrTpuMt,13.01593345,77.62799468,0
814,JrYsUgGRlzTsFe,13.00748094,77.67148347,1
815,JrYsUgGRlzTsFce,13.0080219,77.67170394,1
816,QIyctAitfynjKqa,12.87497929,77.667836,0
817,LOVXZvPunnsecxB,12.86822107,77.58416433,0
818,DcAaqVlHyDEuCKs,12.88039629,77.45121743,0
819,OQkvUvgkwFPXvhK,12.8559143,77.71039881,0
820,eiqECNBhHmLHJcM,13.09377035,77.50593097,0
821,riyhEsRnFpJpVTb,12.94863828,77.46252111,0
822,jtkFucyInjewkKF,12.91175956,77.45624251,0
823,QVACCtccNXqVwNr,13.01791123,77.61585559,0
824,hQemnWszjIjnIgO,12.88132164,77.70880817,0
825,rqWJqwaVxtmPPvC,13.0554953,77.61063444,0
826,RYdwfHZlXTMLBpu,12.91626329,77.72086868,0
827,BwwVdvPCAvhBcqX,13.08282528,77.70338029,0
828,KqxWWVadVBWNzOh,12.89703444,77.48458599,0
829,WDBXDiGNkfGQDJG,13.09537776,77.5256878,0
830,EjlmwpMIQNBUuuD,13.06637957,77.60393903,0
831,txDIoThfwSkilAe,12.96074606,77.58380329,0
832,HhwoXuhbFEDXuZ,12.99526079,77.53836274,1
833,HhwoXuJhbFEDXuZ,12.99517508,77.53857618,1
834,hyiTqGdshNmmqOX,12.88594012,77.47452674,0
835,FOOwqeEnfLGROlX,12.88828708,77.72600822,0
836,ehmhaOaBKynlevE,13.00888566,77.54629339,0
837,NuTTnVbCnAFtkQ,12.86738841,77.63159598,1
838,NuTTnVbCsnAFtkQ,12.86677553,77.63231213,1
839,kEWaFsCFdmlkkmf,13.08476895,77.46654351,0
840,hoRurjUtRSFqVqH,12.8631468,77.64140006,0
841,ckGdVLRrGSKEkCr,12.89425475,77.50131758,0
842,SLBxdnPXZhVVbc,12.94302208,77.45695599,1
843,SLBxdnPXZhCVVbc,12.94207955,77.45619683,1
844,QQwiMBOsXKjKkD,12.8596107,77.67429464,1
845,QQwiMBOsXKjKkDR,12.85866263,77.67339577,1
846,KPNszYLaOUtlfDW,13.0284528,77.73163621,0
847,OpjtOxeekjSGWME,12.88752607,77.63141427,0
848,fvKXyyJrqHiURP,12.88852171,77.54724394,1
849,fhvKXyyJrqHiURP,12.88931196,77.54723409,1
850,QfoPbXPXvBDQyje,13.06393028,77.53557909,0
851,LVlSBNxEERIFHbMa,12.91766016,77.52775864,1
852,LVlSBNxEERIFHbM,12.91668359,77.528186,1
853,GjnJbQtfRFTZftvl,12.9144831,77.56266522,1
854,GjnJbQtfRFTZftv,12.91465789,77.5621456,1
855,pqxDWIePiDUCOpVT,12.91345,77.49425564,1
856,pqxDWIePiDUCOpV,12.91348758,77.49459994,1
857,RAdodbtcopxMdhc,13.05688002,77.60212594,0
858,YDfrDaRrRjNDVXb,13.01727864,77.74043613,0
859,cxSMhTDnkikDYmB,12.85290844,77.67624932,0
860,sBekKTEtiVjJmwkK,13.05299516,77.64586015,1
861,sBekKTEtiVjJmwk,13.05351496,77.64509555,1
862,LzmCQYJbzjdynny,12.90007919,77.74021021,0
863,qGhHAimoGFrGUOu,12.96243257,77.53432784,0
864,mzyXaIDiahUBmlll,13.0829622,77.55984613,1
865,mzyXaIDiahUBmll,13.08359706,77.55903282,1
866,PQZGDqElFZjNYQE,13.07618372,77.46145851,0
867,puOQmLhHLiEOvB,13.02301251,77.51792649,1
868,jpuOQmLhHLiEOvB,13.02268092,77.51758777,1
869,qoiLyJBHIgAXOc,12.96977632,77.50490135,1
870,qoiVLyJBHIgAXOc,12.96982078,77.50550459,1
871,HmqofMelkAMeVZ,13.03069878,77.52518609,1
872,HmqofMelkAMeVVZ,13.03125993,77.52587231,1
873,XbhGTlkcGEJhXqB,12.96343387,77.47156011,0
874,VUUmoEigVovEGDt,13.05297243,77.59796092,0
875,amEMoWjVfqktnHF,12.90784197,77.53276297,0
876,MaphqzNHZkZerwg,12.88187585,77.65965716,0
877,CTzqBENdvuNxlNi,12.92119509,77.55063664,0
878,qjTnVtTxUoYoREKH,13.0701858,77.55014854,1
879,qjTnVtTxUoYoREK,13.0696533,77.54966478,1
880,HlSyHmksRgJpAOp,13.01364912,77.51061338,0
881,lUDSOlVnQFyLLnJ,12.87670604,77.48142202,0
882,qZcJaoNCkccwFU,13.03926376,77.63558529,1
883,qZcJaWoNCkccwFU,13.03948986,77.63512627,1
884,kewcosmbRTHHBCS,13.07089751,77.57875956,0
885,opYpQLMQgFVIzakR,13.02762629,77.559448,1
886,opYpQLMQgFVIzak,13.02690908,77.55991787,1
887,nlBoAQmMrAdOyim,12.9098223,77.44523922,0
888,aYIIOZNqNtyvbJo,12.88035852,77.6988874,0
889,XpaBaZBPWxTwlyd,12.86222775,77.61040324,0
890,srdxilrqHVUKLOO,12.96306184,77.58648941,0
891,RTEMZabMFvPYMnR,12.87395545,77.59379577,0
892,yiyLnTQVVsJhVbS,13.0138967,77.63215695,0
893,rKZaoYPyYqmScAc,13.08854995,77.70692738,0
894,JKPBIFgeyripHYW,12.9711393,77.57592352,0
895,eJcqbZhBcksxytf,13.08295048,77.52882039,0
896,caNSZpoqqkrLcmd,12.87631783,77.52649607,0
897,mWESAXnPmfyneRx,13.01995455,77.59448726,0
